mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,param_mlp__learning_rate_init,param_scaler__with_centering,param_scaler__with_scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
205.93824396133422,33.49641576826914,0.23872265815734864,0.02754934071168187,relu,0.0001,"(100, 100)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5916862645395029,0.6029869717190975,0.6670268895810819,0.6007628734901462,0.621106166560712,0.6167138331781082,0.02690700752441531,222
49.9128999710083,11.903359436699795,0.11992616653442383,0.017726655356575707,relu,0.0001,"(100, 100)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5883175491006165,0.607689863361932,0.6680439895747251,0.5880483153210426,0.6223140495867768,0.6148827533890187,0.029525839558670042,265
47.07339472770691,6.5706829713733566,0.07917418479919433,0.003634688085865569,relu,0.0001,"(100, 100)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5793554948198055,0.6022878932316492,0.669315364566779,0.5910998092816274,0.621106166560712,0.6126329456921147,0.031504846903333196,302
44.89327607154846,7.948176727847369,0.11097612380981445,0.007969814895606062,relu,0.0001,"(100, 100)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5938473272738829,0.6089609151572927,0.6763079270230754,0.6030514939605849,0.6292434837889384,0.6222822294407548,0.029404276301052135,34
49.609317445755,11.113527732290684,0.08589940071105957,0.011847872469577162,relu,0.0001,"(100, 100)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5777029174346914,0.6013346043851286,0.6764350645222809,0.5937062937062937,0.6272091544818817,0.6152776069060553,0.03450849927471445,260
29.853887128829957,5.961480936717675,0.026271963119506837,0.0063784835840172225,relu,0.001,"(50,)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5897158838110977,0.5947251350492533,0.6881317144491768,0.589319771137953,0.6311506675143039,0.618608634392357,0.038088873291755566,161
35.28324155807495,4.446393508279038,0.0212709903717041,0.0017865062822279001,relu,0.001,"(50,)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5819614822347932,0.6046393390530664,0.6920094081749412,0.5959949141767323,0.6340750158931977,0.6217360319065461,0.039057687561040715,46
50.52347660064697,10.837760446641704,0.039738798141479494,0.005823547661527485,relu,0.001,"(50,)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5907328545096294,0.6092151255163648,0.6834276269785773,0.5939605848696757,0.6214876033057851,0.6197647590360065,0.03369252320407265,122
45.6940899848938,16.66179622023478,0.039441919326782225,0.0016152580308098168,relu,0.001,"(50,)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5972160427127693,0.580743565300286,0.6803127582480453,0.5979656706929434,0.5867768595041323,0.6086029792916353,0.03643523983665242,324
12.864888000488282,2.4604920828951427,0.02150282859802246,0.002027230294828433,relu,0.001,"(50,)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5844403483124643,0.5994280266920877,0.6831097832305638,0.5924984106802289,0.6087730451366815,0.6136499228104052,0.03564071879852131,287
