mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,param_scaler__with_mean,param_scaler__with_std,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
41.705932235717775,0.21555760994799028,0.6303377628326416,0.007438255917155646,,entropy,20,sqrt,1,5,150,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 150, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5693129091718044,0.580743565300286,0.6394380522535121,0.5694850603941513,0.605276541640178,0.5928512257519863,0.02672581654871125,87
41.984245443344115,0.09376611446943853,0.6581225872039795,0.0374810985295254,,entropy,20,sqrt,1,5,150,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 150, 'scaler__with_mean': True, 'scaler__with_std': False}",0.570266319201678,0.5823959326342548,0.6379124022630475,0.5703750794659885,0.6028607755880483,0.5927621018306033,0.02551560036937488,90
42.098716259002686,0.4411136083533098,0.8333832740783691,0.15830640462513243,,entropy,20,sqrt,1,5,150,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5707748045509439,0.5796631712742294,0.6381031085118556,0.5694214876033058,0.6043229497774952,0.592457104343566,0.02603383364269416,93
42.186810398101805,0.21049125890986659,0.7090343475341797,0.05273720735455054,,entropy,20,sqrt,1,5,150,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5695671518464375,0.5813790911979663,0.640518720996758,0.5689129052765416,0.6061029879211698,0.5932961714477746,0.027179442879454417,84
26.809706211090088,0.22500827351950078,0.4130455493927002,0.008405993192020799,,entropy,20,sqrt,1,10,100,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5728723066166657,0.5863997457896409,0.647193439705041,0.5741894469167197,0.6074380165289256,0.5976185911113985,0.027717332530226565,57
27.333591794967653,0.4452597786175339,0.43875274658203123,0.014351035891947922,,entropy,20,sqrt,1,10,100,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100, 'scaler__with_mean': True, 'scaler__with_std': False}",0.576495264730185,0.5870352716873213,0.6449685334689467,0.5757151938970121,0.6067387158296249,0.5981905959226179,0.025928818506015115,55
27.861541748046875,0.1387598470566274,0.4019448757171631,0.00848732876361413,,entropy,20,sqrt,1,10,100,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5733172312972733,0.5864632983794089,0.6440150022249063,0.5752701843610935,0.6083280356007629,0.5974787503726889,0.026388138689011124,58
27.30527138710022,0.3667861527015555,0.419236421585083,0.02664064422467934,,entropy,20,sqrt,1,10,100,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5735714739719062,0.5860819828408007,0.6453499459665628,0.5726636999364272,0.6073744437380801,0.5970083092907554,0.02722388820115327,59
34.147884368896484,0.14640383647217073,0.544257926940918,0.0368096306981626,,entropy,20,sqrt,1,10,125,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 125, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5747155660077544,0.5874165872259295,0.6468755959570275,0.5751430387794024,0.6068022886204705,0.5981906153181169,0.026991615967335722,54
34.48004913330078,0.40541051633213926,0.5265648365020752,0.06439686696893886,,entropy,20,sqrt,1,10,125,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 125, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5735079133032479,0.5875436924054656,0.6477655584514652,0.5745708836617928,0.6082008900190718,0.5983177875682086,0.02770662084100784,52
