mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,param_scaler__with_centering,param_scaler__with_scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
46.31997876167297,0.7315638759499256,0.8523141860961914,0.14320696050180587,,entropy,20,sqrt,1,5,150,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 150, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5697578338524121,0.5828408007626311,0.6402008772487445,0.5713922441195168,0.60368722186904,0.5935757955704689,0.02627083764253234,80
44.89196548461914,0.38766708620710505,0.7580322265625,0.02779097020704866,,entropy,20,sqrt,1,5,150,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 150, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5680416957986398,0.5810613282491262,0.6388659335070879,0.5694214876033058,0.6029879211697393,0.5920756732655799,0.026535129940641035,92
44.83120193481445,0.2599657734586991,0.8078934192657471,0.16850235466827718,,entropy,20,sqrt,1,5,150,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 150, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5700120765270451,0.5812519860184302,0.6400101709999364,0.5703115066751431,0.6038779402415766,0.5930927360924263,0.026493285748997036,88
45.40543422698975,0.2960593241066826,0.8137509822845459,0.03218280818547483,,entropy,20,sqrt,1,5,150,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 150, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5697578338524121,0.582777248172863,0.6402008772487445,0.5706293706293706,0.6025429116338207,0.5931816483074421,0.02632099160576348,86
35.000565671920775,0.5062723955016775,0.6262703895568847,0.1215306596163025,,entropy,20,sqrt,1,10,100,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5735714739719062,0.5844931680965999,0.6453499459665628,0.5755244755244755,0.6072472981563891,0.5972372723431867,0.026866178482467872,60
33.71608099937439,2.528160913424416,0.4594477653503418,0.04688646261855204,,entropy,20,sqrt,1,10,100,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5747791266764126,0.5854464569431205,0.6483376771978895,0.5757787666878575,0.6080101716465353,0.5984704398303631,0.027653434958448655,53
30.737104606628417,0.10348692918621324,0.538552188873291,0.09387949045581605,,entropy,20,sqrt,1,10,100,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5747155660077544,0.5877343501747696,0.6487826584451084,0.5766052129688494,0.6068658614113159,0.5989407298015597,0.02741657301451542,47
31.896906995773314,0.25823012287404823,0.4406581878662109,0.03015897368731005,,entropy,20,sqrt,1,10,100,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5736350346405644,0.5875436924054656,0.6470027334562329,0.5732994278448824,0.6075651621106166,0.5978092100915524,0.027588701958255826,58
39.37727637290955,0.25109157784136,0.6814258098602295,0.06610514407097236,,entropy,20,sqrt,1,10,125,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 125, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5750969300197039,0.5881156657133778,0.6474477147034517,0.5750158931977114,0.6074380165289256,0.598622844032634,0.027139391357435923,50
39.03852605819702,0.2141558669344871,0.589055347442627,0.07085807232487422,,entropy,20,sqrt,1,10,125,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 125, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5755418547003115,0.5858913250714967,0.6470663022058356,0.5747616020343294,0.6078830260648442,0.5982288220153635,0.027187960047109733,57
