mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.148437595367431,0.0949854311331699,0.04114985466003418,0.002510274594195228,balanced,entropy,,125,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 125}",0.5623809523809524,0.6041765543426673,0.8301435406698564,0.687199230028874,0.727579556412729,0.6822959667670159,0.09425052133914973,16
9.61143879890442,0.24793474525531822,0.04726881980895996,0.001406754696422874,balanced,entropy,,150,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 150}",0.5495238095238095,0.6018035121025154,0.8521531100478469,0.6920115495668913,0.7357762777242044,0.6862536517930535,0.1056741690062887,9
6.450901985168457,0.13397014088914122,0.03366098403930664,0.001398574363764251,balanced,entropy,20,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 100}",0.5466666666666666,0.5889890840056953,0.8368421052631579,0.6963426371511068,0.7348119575699132,0.680730490131308,0.10385468212249144,18
7.963386726379395,0.14162814292128412,0.04271960258483887,0.002697721180809042,balanced,entropy,20,125,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 125}",0.5380952380952381,0.605125771238728,0.8464114832535885,0.6953801732435033,0.7309546769527483,0.6831934685567612,0.1060356835859946,14
9.522026777267456,0.3740237320456941,0.0465512752532959,0.0015133277332172628,balanced,entropy,20,150,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 150}",0.5566666666666666,0.6056003796867584,0.8416267942583732,0.6876804619826756,0.7295081967213115,0.684216499863157,0.09928825904354201,13
6.371690082550049,0.2451388364210104,0.03524637222290039,0.0016378616055300406,balanced,entropy,30,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 100}",0.5666666666666667,0.6037019458946369,0.8291866028708134,0.7025986525505293,0.73625843780135,0.6876824611567993,0.09413085557314606,6
8.093123722076417,0.18435384176048342,0.03978919982910156,0.001716173029321496,balanced,entropy,30,125,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 125}",0.57,0.6046511627906976,0.8320574162679426,0.705004812319538,0.7280617164898746,0.6879550215736107,0.09329272479757646,5
9.654972076416016,0.36700612180679,0.048947381973266604,0.003059567039066758,balanced,entropy,30,150,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 150}",0.5576190476190476,0.5956336022781206,0.8430622009569378,0.6886429258902791,0.73625843780135,0.6842432429091471,0.10181724253879514,12
7.027401256561279,0.16544135940836183,0.03696575164794922,0.005639613559563316,balanced_subsample,entropy,,100,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 100}",0.5595238095238095,0.6074988134788799,0.8454545454545455,0.6963426371511068,0.7348119575699132,0.6887263526356511,0.10003682068147295,2
8.647273588180543,0.11512269580304149,0.04230480194091797,0.001451570799167877,balanced_subsample,entropy,,125,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 125}",0.5638095238095238,0.6027527289985761,0.8344497607655502,0.678055822906641,0.7328833172613307,0.6823902307483244,0.09601453565898704,15
10.185724830627441,0.1966298926695161,0.04656295776367188,0.0011990527155501499,balanced_subsample,entropy,,150,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 150}",0.5414285714285715,0.6041765543426673,0.8516746411483254,0.7016361886429259,0.7367405978784957,0.6871313106881971,0.10757021919381474,7
6.7660472869873045,0.11551962149502121,0.033217573165893556,0.0009530289087282439,balanced_subsample,entropy,20,100,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 100}",0.5723809523809524,0.6041765543426673,0.8291866028708134,0.6968238691049086,0.7386692381870781,0.688247443377284,0.09270676056007866,4
8.454021406173705,0.24390911485714725,0.0429931640625,0.006304302026111998,balanced_subsample,entropy,20,125,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 125}",0.5404761904761904,0.6027527289985761,0.8516746411483254,0.690567853705486,0.7386692381870781,0.6848281305031312,0.10802168442977209,11
10.299028348922729,0.2850633968353782,0.04786572456359863,0.00193799176147333,balanced_subsample,entropy,20,150,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 150}",0.5561904761904762,0.605125771238728,0.8425837320574162,0.6963426371511068,0.7319189971070396,0.6864323227489533,0.1001241313751825,8
6.866190671920776,0.12446089370306808,0.035273504257202146,0.004221205440422965,balanced_subsample,entropy,30,100,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 100}",0.5552380952380952,0.6041765543426673,0.8502392344497608,0.7155919153031761,0.7444551591128254,0.693940191689305,0.1046381689315567,1
8.538897037506104,0.16876881699809845,0.038907766342163086,0.0013216957779990605,balanced_subsample,entropy,30,125,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 125}",0.5504761904761905,0.6032273374466065,0.8521531100478469,0.7045235803657363,0.7309546769527483,0.6882669790578257,0.10503639619850295,3
8.635696077346802,0.5587991023457477,0.0345707893371582,0.002141996793594995,balanced_subsample,entropy,30,150,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 150}",0.5533333333333333,0.6041765543426673,0.8392344497607656,0.7025986525505293,0.7285438765670202,0.6855773733108631,0.0998608240807362,10
