,timestamp,username,message_type,message,trip_idx
542,1684953320.1562982,Toad,seat_location,middle,431
543,1684953484.792475,Toad,collecting_data,true,431
544,1684953488.966146,Toad,sitting_on_bus,true,431
545,1684953505.865584,Toad,seat_location,middle,431
546,1684953641.879308,Toad,collecting_data,false,431
547,1684953652.794412,Toad,collecting_data,true,-1
548,1684958972.548351,Dog,collecting_data,true,63
549,1684958977.643553,Cat,collecting_data,true,11
550,1684959064.586046,Cat,sitting_on_bus,true,11
551,1684959065.242245,Dog,sitting_on_bus,true,63
552,1684959081.891422,Dog,seat_location,middle,63
553,1684959177.905931,Dog,collecting_data,false,63
554,1684964145.802737,Gecko,collecting_data,true,94
555,1684964161.907755,Gecko,sitting_on_bus,true,94
556,1684964180.113948,Gecko,seat_location,middle,94
557,1684964468.6565151,Jaguar,collecting_data,true,161
558,1684964526.404142,Gecko,collecting_data,false,94
559,1684964538.653146,Jaguar,sitting_on_bus,true,161
560,1684964555.2175732,Jaguar,seat_location,back,161
561,1684964924.57559,Jaguar,collecting_data,false,161
562,1684973525.483613,Squid,collecting_data,true,361
563,1684973554.506984,Squid,sitting_on_bus,true,361
564,1684973573.4236832,Squid,seat_location,back,361
565,1684973773.152823,Squid,collecting_data,false,361
566,1684973786.483512,Squid,collecting_data,true,-1
567,1684979507.4868,Zebra,collecting_data,true,451
568,1684979559.1285172,Zebra,sitting_on_bus,true,451
569,1684979575.78836,Zebra,seat_location,front,451
570,1684979972.733612,Zebra,collecting_data,false,451
571,1684986547.440143,Jaguar,collecting_data,true,-1
572,1685038489.084084,Jaguar,collecting_data,true,162
573,1685038547.5093942,Jaguar,sitting_on_bus,true,162
574,1685038563.7724252,Jaguar,seat_location,middle,162
575,1685038978.9213228,Jaguar,collecting_data,false,162
576,1685039808.263016,Elk,collecting_data,true,84
577,1685039848.3904638,Elk,sitting_on_bus,true,84
578,1685039866.982695,Elk,seat_location,middle,84
579,1685039918.8786669,Elk,collecting_data,true,84
580,1685039923.602573,Elk,sitting_on_bus,true,84
581,1685039939.723259,Elk,seat_location,middle,84
582,1685040261.672373,Elk,collecting_data,false,84
583,1685045951.650128,Starfish,collecting_data,true,-1
584,1685045981.452275,Starfish,collecting_data,true,412
585,1685045991.2769651,Starfish,sitting_on_bus,true,412
586,1685046006.3285022,Jaguar,collecting_data,true,163
587,1685046008.046577,Starfish,seat_location,front,412
588,1685046092.228854,Jaguar,sitting_on_bus,true,163
589,1685046108.013813,Jaguar,seat_location,middle,163
590,1685046254.11217,Starfish,collecting_data,false,412
591,1685046293.417515,Horse,collecting_data,true,137
592,1685046297.530326,Horse,sitting_on_bus,true,137
593,1685046315.592633,Horse,seat_location,back,137
594,1685046545.072175,Jaguar,collecting_data,false,163
595,1685046559.327076,Jaguar,collecting_data,true,-1
596,1685046747.1154342,Horse,collecting_data,false,137
597,1685046782.2062402,Dog,collecting_data,true,-1
598,1685046840.143996,Dog,collecting_data,true,64
599,1685046843.4032202,Dog,sitting_on_bus,true,64
600,1685046859.652423,Dog,seat_location,front,64
601,1685046927.125505,Dog,collecting_data,false,64
602,1685050592.0211802,Jaguar,collecting_data,true,164
603,1685050621.835285,Jaguar,sitting_on_bus,true,164
604,1685050635.266047,Jaguar,seat_location,middle,164
605,1685050775.0924702,Jaguar,collecting_data,false,164
606,1685051703.2323189,Cod,collecting_data,true,-1
607,1685051761.4856071,Cod,collecting_data,true,49
608,1685051764.53667,Cod,sitting_on_bus,true,49
609,1685051781.0399551,Cod,seat_location,back,49
610,1685051916.764882,Cod,collecting_data,false,49
611,1685052926.6850982,Cat,collecting_data,true,-1
612,1685053001.318758,Cat,collecting_data,true,12
613,1685053016.182028,Cat,sitting_on_bus,true,12
614,1685053033.020808,Cat,seat_location,back,12
615,1685053284.707954,Cat,collecting_data,true,12
616,1685053302.257086,Cat,sitting_on_bus,true,12
617,1685053318.813157,Cat,seat_location,back,12
618,1685053374.003563,Cat,collecting_data,false,12
619,1685055748.578212,Elk,collecting_data,true,85
620,1685056683.381359,Starfish,collecting_data,true,-1
621,1685056715.0635471,Starfish,collecting_data,true,413
622,1685056717.998373,Starfish,sitting_on_bus,true,413
623,1685056735.9380631,Starfish,seat_location,middle,413
624,1685056779.637774,Starfish,collecting_data,false,413
625,1685056832.737011,Elk,sitting_on_bus,true,85
626,1685056848.9619489,Elk,seat_location,front,85
627,1685056865.266184,Elk,collecting_data,false,85
628,1685058687.942169,Toad,collecting_data,true,432
629,1685058700.058383,Toad,sitting_on_bus,true,432
630,1685058716.010478,Toad,seat_location,front,432
631,1685059129.844695,Toad,collecting_data,false,432
632,1685059678.020931,Cat,collecting_data,true,13
633,1685059724.698765,Cat,sitting_on_bus,true,13
634,1685059740.4851952,Cat,seat_location,back,13
635,1685059879.754579,Cat,collecting_data,false,13
636,1685066284.686168,Zebra,collecting_data,true,452
637,1685066319.3200169,Zebra,sitting_on_bus,true,452
638,1685066335.62008,Zebra,seat_location,middle,452
639,1685066829.0664082,Zebra,collecting_data,false,452
640,1685116117.460239,Jaguar,collecting_data,true,165
641,1685116169.469621,Jaguar,sitting_on_bus,true,165
642,1685116185.811747,Jaguar,seat_location,middle,165
643,1685116218.635814,Reptile,collecting_data,true,292
644,1685116235.608748,Reptile,sitting_on_bus,true,292
645,1685116252.115835,Reptile,seat_location,middle,292
646,1685116435.2548862,Jaguar,collecting_data,false,165
647,1685116608.8105469,Reptile,collecting_data,false,292
648,1685117268.125231,Jaguar,collecting_data,true,166
649,1685117297.987823,Jaguar,sitting_on_bus,true,166
650,1685117313.056844,Jaguar,seat_location,front,166
651,1685117402.15772,Jaguar,collecting_data,false,166
652,1685117416.124757,Jaguar,collecting_data,true,-1
653,1685122262.763916,Starfish,collecting_data,true,-1
654,1685122284.920208,Starfish,collecting_data,true,414
655,1685122307.600523,Starfish,sitting_on_bus,true,414
656,1685122324.042381,Starfish,seat_location,back,414
657,1685122390.083955,Starfish,collecting_data,false,414
658,1685126382.869215,Jaguar,collecting_data,true,167
659,1685126415.112551,Jaguar,sitting_on_bus,true,167
660,1685126431.929966,Jaguar,seat_location,back,167
661,1685126751.483465,Toad,collecting_data,true,433
662,1685126776.476198,Toad,sitting_on_bus,true,433
663,1685126795.017261,Toad,seat_location,middle,433
664,1685127008.094593,Jaguar,collecting_data,false,167
665,1685127081.368083,Toad,collecting_data,false,433
666,1685130720.694121,Parrot,collecting_data,true,272
667,1685130729.110413,Parrot,sitting_on_bus,true,272
668,1685130745.976017,Parrot,seat_location,middle,272
669,1685130798.144006,Spider,collecting_data,true,-1
670,1685130937.7828388,Parrot,collecting_data,false,272
671,1685131339.964336,Spider,collecting_data,true,-1
672,1685131375.979981,Spider,collecting_data,true,344
673,1685131404.206943,Spider,sitting_on_bus,true,344
674,1685131420.5365338,Spider,seat_location,middle,344
675,1685131476.792598,Spider,collecting_data,false,344
676,1685131587.788939,Spider,collecting_data,true,345
677,1685131628.265811,Spider,sitting_on_bus,true,345
678,1685131644.51682,Spider,seat_location,middle,345
679,1685131818.3637571,Spider,collecting_data,false,345
680,1685137429.343399,Spider,collecting_data,true,346
681,1685137478.371747,Spider,sitting_on_bus,true,346
682,1685137495.18994,Spider,seat_location,middle,346
683,1685137573.568606,Spider,collecting_data,false,346
684,1685143199.873654,Squid,collecting_data,true,-1
685,1685165110.9415,Eel,collecting_data,true,-1
686,1685381757.6134958,Jaguar,collecting_data,true,168
687,1685381890.768114,Jaguar,sitting_on_bus,true,168
688,1685381919.28732,Jaguar,collecting_data,true,168
689,1685381921.98471,Jaguar,sitting_on_bus,true,168
690,1685381938.735976,Jaguar,seat_location,middle,168
691,1685383323.825324,Jaguar,collecting_data,false,168
692,1685390277.688865,Jaguar,collecting_data,true,169
693,1685390291.4604511,Jaguar,sitting_on_bus,true,169
694,1685390307.989181,Jaguar,seat_location,back,169
695,1685391305.882988,Jaguar,collecting_data,false,169
696,1685413779.297222,Shrimp,collecting_data,true,-1
697,1685415458.216084,Spider,collecting_data,true,347
698,1685415465.898584,Spider,sitting_on_bus,true,347
699,1685415482.155896,Spider,seat_location,middle,347
700,1685415574.292675,Shrimp,collecting_data,true,301
701,1685415577.2363858,Shrimp,sitting_on_bus,true,301
702,1685415595.204109,Shrimp,seat_location,back,301
703,1685416101.027758,Spider,collecting_data,false,347
704,1685459448.6647348,Zebra,collecting_data,true,453
705,1685459476.212141,Zebra,sitting_on_bus,true,453
706,1685459492.316942,Zebra,seat_location,front,453
707,1685459900.505605,Zebra,collecting_data,false,453
708,1685474465.210727,Spider,collecting_data,true,-1
709,1685475762.613204,Cat,collecting_data,true,14
710,1685475766.184288,Cat,sitting_on_bus,true,14
711,1685475798.6599011,Cat,seat_location,middle,14
712,1685475917.7529302,Cat,collecting_data,false,14
713,1685477188.82002,Cat,collecting_data,true,15
714,1685477213.181254,Cat,sitting_on_bus,true,15
715,1685477230.378845,Cat,seat_location,middle,15
716,1685477374.854356,Cat,collecting_data,false,15
717,1685477405.962578,Elk,collecting_data,true,86
718,1685477511.089984,Elk,sitting_on_bus,true,86
719,1685477527.775049,Elk,seat_location,back,86
720,1685477660.826954,Elk,collecting_data,false,86
721,1685477951.9651089,Elk,collecting_data,true,-1
722,1685477986.546167,Dolphin,collecting_data,true,77
723,1685478025.4280949,Starfish,collecting_data,true,-1
724,1685478040.128344,Dolphin,sitting_on_bus,true,77
725,1685478040.425551,Starfish,collecting_data,true,415
726,1685478057.401616,Starfish,sitting_on_bus,true,415
727,1685478059.077462,Dolphin,seat_location,middle,77
728,1685478077.147769,Starfish,seat_location,middle,415
729,1685478280.708899,Starfish,collecting_data,false,415
730,1685478500.846828,Jaguar,collecting_data,true,170
731,1685478566.908378,Jaguar,sitting_on_bus,true,170
732,1685478584.882547,Jaguar,seat_location,middle,170
733,1685478910.742344,Jaguar,collecting_data,false,170
734,1685479079.596666,Dolphin,collecting_data,false,77
735,1685490551.025945,Zebra,collecting_data,true,454
736,1685490598.6581368,Zebra,sitting_on_bus,true,454
737,1685490616.3495169,Zebra,seat_location,middle,454
738,1685491044.148457,Zebra,collecting_data,false,454
739,1685496106.763872,Possum,collecting_data,true,278
740,1685496151.414053,Possum,sitting_on_bus,true,278
741,1685496167.2714372,Possum,seat_location,middle,278
742,1685496534.607487,Possum,collecting_data,false,278
743,1685497399.869652,Toad,collecting_data,true,434
744,1685497414.899054,Toad,sitting_on_bus,true,434
745,1685497431.2336612,Toad,seat_location,front,434
746,1685497595.24679,Toad,collecting_data,false,434
747,1685503492.744201,Cat,collecting_data,true,16
748,1685503514.636406,Cuckoo,collecting_data,true,-1
749,1685503523.741077,Dog,collecting_data,true,65
750,1685503541.548077,Dog,sitting_on_bus,true,65
751,1685503542.831668,Cat,sitting_on_bus,true,16
752,1685503561.3976998,Dog,seat_location,front,65
753,1685503575.2162971,Cat,seat_location,back,16
754,1685503593.1178598,Cuckoo,collecting_data,true,-1
755,1685503805.3702888,Dog,collecting_data,false,65
756,1685503805.9556298,Cat,collecting_data,false,16
757,1685506761.5932698,Dog,collecting_data,true,66
758,1685506763.437573,Cat,collecting_data,true,17
759,1685506800.466755,Dog,sitting_on_bus,true,66
760,1685506801.953155,Cat,sitting_on_bus,true,17
761,1685506817.141741,Dog,seat_location,front,66
762,1685506819.9263449,Cat,seat_location,middle,17
763,1685507029.630883,Cat,collecting_data,false,17
764,1685507041.442902,Cat,collecting_data,true,-1
765,1685507057.270282,Dog,collecting_data,false,66
766,1685558586.752001,Zebra,collecting_data,true,455
767,1685558612.868936,Zebra,sitting_on_bus,true,455
768,1685558644.764246,Zebra,seat_location,front,455
769,1685563388.3766232,Spider,collecting_data,true,348
770,1685563429.852988,Spider,sitting_on_bus,true,348
771,1685563450.7693791,Spider,seat_location,back,348
772,1685563776.049299,Spider,collecting_data,false,348
773,1685564342.9442492,Squid,collecting_data,true,362
774,1685564410.96409,Squid,sitting_on_bus,true,362
775,1685564780.376636,Dog,collecting_data,true,67
776,1685564887.476459,Dog,sitting_on_bus,true,67
777,1685564901.301218,Dog,seat_location,middle,67
778,1685565121.5171962,Dog,collecting_data,false,67
779,1685567842.3309078,Toad,collecting_data,true,435
780,1685567849.038964,Toad,sitting_on_bus,true,435
781,1685567866.083627,Toad,seat_location,middle,435
782,1685568204.237354,Toad,collecting_data,false,435
783,1685571833.833099,Cat,collecting_data,true,18
784,1685571897.687861,Cat,sitting_on_bus,true,18
785,1685571913.8889709,Cat,seat_location,middle,18
786,1685571965.944382,Cat,collecting_data,false,18
787,1685583612.127267,Fly,collecting_data,true,91
788,1685583644.375218,Fly,sitting_on_bus,true,91
789,1685583662.5506968,Fly,seat_location,middle,91
790,1685583932.628745,Fly,collecting_data,false,91
791,1685649876.752558,Squid,collecting_data,true,363
792,1685649897.403421,Squid,sitting_on_bus,true,363
793,1685649962.915536,Squid,seat_location,back,363
794,1685649978.581411,Squid,collecting_data,false,363
795,1685650988.638643,Starfish,collecting_data,true,-1
796,1685651002.484725,Dog,collecting_data,true,68
797,1685651003.547261,Cat,collecting_data,true,19
798,1685651034.354673,Starfish,collecting_data,true,-1
799,1685651087.6813722,Starfish,collecting_data,true,-1
800,1685651090.110066,Dog,sitting_on_bus,true,68
801,1685651092.468775,Cat,sitting_on_bus,true,19
802,1685651105.739188,Dog,seat_location,front,68
803,1685651108.688793,Cat,seat_location,middle,19
804,1685651153.316179,Starfish,collecting_data,true,416
805,1685651196.812678,Starfish,sitting_on_bus,true,416
806,1685651213.306848,Starfish,seat_location,back,416
807,1685651222.237051,Cat,collecting_data,false,19
808,1685651223.997511,Dog,collecting_data,false,68
809,1685651295.485705,Starfish,collecting_data,false,416
810,1685654240.6707149,Jaguar,collecting_data,true,-1
811,1685667344.804352,Toad,collecting_data,true,436
812,1685667354.065781,Toad,sitting_on_bus,true,436
813,1685667370.369543,Toad,seat_location,front,436
814,1685667817.043818,Toad,collecting_data,false,436
815,1685724609.217682,Jaguar,collecting_data,true,171
816,1685724653.929874,Jaguar,sitting_on_bus,true,171
817,1685724670.7273989,Jaguar,seat_location,front,171
818,1685725031.603333,Zebra,collecting_data,true,456
819,1685725035.11998,Jaguar,collecting_data,false,171
820,1685725063.838386,Zebra,sitting_on_bus,true,456
821,1685725082.00661,Zebra,seat_location,front,456
822,1685725232.816638,Zebra,collecting_data,false,456
823,1685727070.269331,Starfish,collecting_data,true,-1
824,1685727106.255749,Starfish,collecting_data,true,417
825,1685727136.612476,Starfish,sitting_on_bus,true,417
826,1685727163.549189,Starfish,seat_location,front,417
827,1685727217.808747,Starfish,collecting_data,false,417
828,1685730966.6011171,Jaguar,collecting_data,true,172
829,1685731011.356515,Jaguar,sitting_on_bus,true,172
830,1685731027.079672,Jaguar,seat_location,front,172
831,1685731182.828343,Jaguar,collecting_data,false,172
832,1685736225.8842812,Cat,collecting_data,true,20
833,1685736226.493531,Dog,collecting_data,true,69
834,1685736272.055767,Dog,sitting_on_bus,true,69
835,1685736272.825211,Cat,sitting_on_bus,true,20
836,1685736280.280892,Spider,collecting_data,true,349
837,1685736289.035859,Dog,seat_location,middle,69
838,1685736289.5293322,Cat,seat_location,middle,20
839,1685736354.756599,Spider,sitting_on_bus,true,349
840,1685736359.410193,Cat,collecting_data,false,20
841,1685736367.96955,Spider,seat_location,front,349
842,1685736374.299509,Dog,collecting_data,false,69
843,1685736551.160855,Spider,collecting_data,false,349
844,1685736563.275944,Spider,collecting_data,true,350
845,1685736566.245527,Spider,sitting_on_bus,true,350
846,1685736582.460331,Spider,seat_location,front,350
847,1685736675.607223,Spider,collecting_data,false,350
848,1685752287.595514,Possum,collecting_data,true,279
849,1685752295.672783,Possum,sitting_on_bus,true,279
850,1685752311.939529,Possum,seat_location,back,279
851,1685752528.897521,Possum,collecting_data,false,279
852,1685769610.556013,Shrimp,collecting_data,true,-1
853,1685769628.389049,Shrimp,collecting_data,true,302
854,1685769631.310202,Shrimp,sitting_on_bus,true,302
855,1685769648.052701,Shrimp,seat_location,back,302
856,1685769652.315332,Guinea pig,collecting_data,true,122
857,1685769657.547595,Guinea pig,sitting_on_bus,true,122
858,1685769672.4116058,Guinea pig,seat_location,back,122
859,1685769679.262954,Shrimp,collecting_data,false,302
860,1685769930.872719,Guinea pig,collecting_data,false,122
861,1685923634.553297,Guinea pig,collecting_data,true,-1
862,1685931443.358876,Jaguar,collecting_data,true,-1
863,1685931494.499956,Jaguar,collecting_data,true,173
864,1685931498.321446,Jaguar,sitting_on_bus,true,173
865,1685931515.378634,Jaguar,seat_location,front,173
866,1685931677.641309,Jaguar,collecting_data,false,173
867,1685981997.1385589,Octopus,collecting_data,true,231
868,1685982097.2095509,Octopus,sitting_on_bus,true,231
869,1685982132.408506,Octopus,seat_location,front,231
870,1685982154.389641,Octopus,seat_location,front,231
871,1685982538.046846,Octopus,collecting_data,false,231
872,1685982551.132565,Octopus,collecting_data,true,-1
873,1685986231.961525,Starfish,collecting_data,true,418
874,1685986277.8960052,Starfish,sitting_on_bus,true,418
875,1685986295.059336,Starfish,seat_location,front,418
876,1685986331.570048,Starfish,collecting_data,false,418
877,1685995470.706703,Cat,collecting_data,true,21
878,1685995472.60962,Dog,collecting_data,true,70
879,1685995521.026264,Cat,sitting_on_bus,true,21
880,1685995522.290186,Dog,sitting_on_bus,true,70
881,1685995537.171545,Dog,seat_location,front,70
882,1685995537.716893,Cat,seat_location,middle,21
883,1685995604.288909,Cat,collecting_data,false,21
884,1685995614.884953,Dog,collecting_data,false,70
885,1685995617.711195,Cat,collecting_data,true,-1
886,1685995773.81594,Spider,collecting_data,true,-1
887,1685995820.4334888,Spider,collecting_data,true,-1
888,1685995923.7537332,Spider,collecting_data,true,351
889,1685995933.137045,Spider,sitting_on_bus,true,351
890,1685995950.242526,Spider,seat_location,middle,351
891,1685996089.824896,Zebra,collecting_data,true,457
892,1685996122.778211,Spider,collecting_data,false,351
893,1685996146.967883,Zebra,sitting_on_bus,true,457
894,1685996164.67035,Zebra,seat_location,front,457
895,1685996517.9617429,Zebra,collecting_data,false,457
896,1686002720.6604571,Jaguar,collecting_data,true,-1
897,1686012188.2765489,Zebra,collecting_data,true,458
898,1686012208.3920832,Zebra,sitting_on_bus,true,458
899,1686012227.615086,Zebra,seat_location,middle,458
900,1686012566.748409,Zebra,collecting_data,false,458
901,1686064108.211618,Possum,collecting_data,true,280
902,1686064197.133796,Possum,sitting_on_bus,true,280
903,1686064214.7519212,Possum,seat_location,middle,280
904,1686064547.381639,Zebra,collecting_data,true,459
905,1686064570.096507,Zebra,sitting_on_bus,true,459
906,1686064588.724728,Zebra,seat_location,middle,459
907,1686064651.6787472,Possum,collecting_data,false,280
908,1686064944.6260118,Zebra,collecting_data,false,459
909,1686069388.48559,Shrimp,collecting_data,true,303
910,1686069429.735363,Shrimp,sitting_on_bus,true,303
911,1686069462.001339,Shrimp,seat_location,middle,303
912,1686069899.481697,Shrimp,collecting_data,false,303
913,1686070436.187218,Northern Blue,collecting_data,true,217
914,1686070499.342984,Northern Blue,sitting_on_bus,true,217
915,1686070517.493221,Northern Blue,seat_location,front,217
916,1686070753.283972,Zebra,collecting_data,true,460
917,1686070841.547156,Zebra,sitting_on_bus,true,460
918,1686070861.566349,Zebra,seat_location,middle,460
919,1686070893.232115,Northern Blue,collecting_data,false,217
920,1686071076.187203,Northern Blue,collecting_data,true,-1
921,1686071089.2101688,Zebra,collecting_data,false,460
922,1686075768.600672,Jaguar,collecting_data,true,174
923,1686075893.854013,Jaguar,sitting_on_bus,true,174
924,1686075909.878564,Jaguar,seat_location,back,174
925,1686079378.442026,Jaguar,collecting_data,true,175
926,1686079415.77388,Jaguar,sitting_on_bus,true,175
927,1686079433.422029,Jaguar,seat_location,back,175
928,1686079618.8244328,Jaguar,collecting_data,false,175
929,1686080341.014195,Possum,collecting_data,true,281
930,1686080384.283663,Possum,sitting_on_bus,true,281
931,1686080400.8259969,Possum,seat_location,middle,281
932,1686081010.9855042,Jaguar,collecting_data,true,176
933,1686081030.759714,Possum,collecting_data,false,281
934,1686081042.3829288,Jaguar,sitting_on_bus,true,176
935,1686081059.696612,Jaguar,seat_location,middle,176
936,1686081464.755764,Jaguar,collecting_data,false,176
937,1686082330.217297,Dog,collecting_data,true,-1
938,1686082330.84736,Cat,collecting_data,true,22
939,1686082379.28084,Cat,sitting_on_bus,true,22
940,1686082381.070082,Dog,collecting_data,true,71
941,1686082394.8731909,Dog,sitting_on_bus,true,71
942,1686082395.625297,Cat,seat_location,middle,22
943,1686082411.444516,Dog,seat_location,middle,71
944,1686082459.050571,Dog,collecting_data,false,71
945,1686082467.101495,Cat,collecting_data,false,22
946,1686082768.410942,Starfish,collecting_data,true,419
947,1686082793.012851,Starfish,sitting_on_bus,true,419
948,1686082809.4746928,Starfish,seat_location,back,419
949,1686082839.03216,Starfish,collecting_data,false,419
950,1686082847.182473,Starfish,collecting_data,true,420
951,1686082882.35823,Starfish,sitting_on_bus,true,420
952,1686082898.298655,Starfish,seat_location,back,420
953,1686082969.586084,Starfish,collecting_data,false,420
954,1686091006.476321,Fly,collecting_data,true,92
955,1686091019.6300302,Fly,sitting_on_bus,true,92
956,1686091035.181503,Fly,seat_location,front,92
957,1686091474.834069,Fly,collecting_data,false,92
958,1686095769.768938,Jaguar,collecting_data,true,177
959,1686095838.0593,Jaguar,sitting_on_bus,true,177
960,1686095852.4863892,Jaguar,collecting_data,true,177
961,1686095907.353139,Jaguar,sitting_on_bus,true,177
962,1686095924.53136,Jaguar,seat_location,middle,177
963,1686096112.310833,Jaguar,collecting_data,false,177
964,1686110036.6553578,Northern Blue,collecting_data,true,218
965,1686110044.776177,Northern Blue,sitting_on_bus,true,218
966,1686110062.371737,Northern Blue,seat_location,front,218
967,1686110294.294729,Northern Blue,collecting_data,false,218
968,1686118878.226173,Tiger,collecting_data,true,-1
969,1686119547.287856,Tiger,collecting_data,true,-1
970,1686157544.554054,Python,collecting_data,true,-1
971,1686158928.3751922,Starfish,collecting_data,true,421
972,1686158948.578884,Starfish,sitting_on_bus,true,421
973,1686158965.063731,Starfish,seat_location,front,421
974,1686158980.75196,Starfish,collecting_data,false,421
975,1686158992.068224,Starfish,collecting_data,true,422
976,1686158995.389029,Starfish,sitting_on_bus,true,422
977,1686159011.81787,Starfish,seat_location,back,422
978,1686159027.7122378,Starfish,collecting_data,false,422
979,1686159762.4971762,Jaguar,collecting_data,true,-1
980,1686159833.98947,Jaguar,collecting_data,true,178
981,1686159839.328991,Jaguar,sitting_on_bus,true,178
982,1686159856.300278,Jaguar,seat_location,front,178
983,1686159937.5641022,Possum,collecting_data,true,282
984,1686159954.132096,Jaguar,collecting_data,false,178
985,1686159960.950321,Possum,sitting_on_bus,true,282
986,1686159977.5765529,Possum,seat_location,back,282
987,1686160751.940528,Possum,collecting_data,false,282
988,1686162266.387903,Toad,collecting_data,true,437
989,1686162319.141224,Toad,sitting_on_bus,true,437
990,1686162335.04384,Toad,seat_location,middle,437
991,1686162518.229114,Toad,collecting_data,true,437
992,1686162525.553887,Toad,sitting_on_bus,true,437
993,1686162542.6002069,Toad,seat_location,middle,437
994,1686162661.622909,Toad,collecting_data,false,437
995,1686168327.627088,Spider,collecting_data,true,352
996,1686168388.205755,Spider,sitting_on_bus,true,352
997,1686168403.9157329,Spider,seat_location,front,352
998,1686168453.734568,Dog,collecting_data,true,-1
999,1686168477.2403069,Cat,collecting_data,true,-1
1000,1686168502.126484,Dog,collecting_data,true,72
1001,1686168502.753686,Cat,collecting_data,true,23
1002,1686168504.813261,Dog,sitting_on_bus,true,72
1003,1686168505.335206,Cat,sitting_on_bus,true,23
1004,1686168521.521891,Dog,seat_location,middle,72
1005,1686168522.1818318,Cat,seat_location,middle,23
1006,1686168578.237482,Cat,collecting_data,false,23
1007,1686168595.167812,Dog,collecting_data,false,72
1008,1686168658.05106,Spider,collecting_data,false,352
1009,1686169355.407467,Toad,collecting_data,true,438
1010,1686169542.02776,Toad,sitting_on_bus,true,438
1011,1686169557.740826,Toad,seat_location,middle,438
1012,1686169714.109968,Squid,collecting_data,true,364
1013,1686169780.5289268,Squid,sitting_on_bus,true,364
1014,1686169786.1226149,Squid,seat_location,back,364
1015,1686169905.770498,Toad,collecting_data,false,438
1016,1686169927.005776,Squid,collecting_data,false,364
1017,1686172207.372014,Northern Blue,collecting_data,true,219
1018,1686172215.490392,Northern Blue,sitting_on_bus,true,219
1019,1686172232.2819428,Northern Blue,seat_location,back,219
1020,1686172628.300521,Northern Blue,collecting_data,false,219
1021,1686181055.581579,Elk,collecting_data,true,87
1022,1686181059.4365668,Elk,sitting_on_bus,true,87
1023,1686181075.134444,Elk,seat_location,front,87
1024,1686181091.721142,Elk,collecting_data,false,87
1025,1686189556.76483,Zebra,collecting_data,true,-1
1026,1686189774.541621,Zebra,collecting_data,true,461
1027,1686189843.159328,Zebra,sitting_on_bus,true,461
1028,1686189861.897328,Zebra,seat_location,back,461
1029,1686190188.264309,Zebra,collecting_data,false,461
1030,1686243043.3538508,Spider,collecting_data,true,-1
1031,1686245435.2759209,Jaguar,collecting_data,true,179
1032,1686245446.17555,Jaguar,sitting_on_bus,true,179
1033,1686245465.428008,Jaguar,seat_location,front,179
1034,1686245731.409317,Jaguar,collecting_data,false,179
1035,1686249301.7882571,Cat,collecting_data,true,24
1036,1686249347.536339,Cat,sitting_on_bus,true,24
1037,1686249364.285707,Cat,seat_location,front,24
1038,1686249438.290183,Cat,collecting_data,false,24
1039,1686252840.883157,Cat,collecting_data,true,-1
1040,1686252840.987653,Dog,collecting_data,true,-1
1041,1686252913.737306,Dog,collecting_data,true,73
1042,1686252916.435343,Dog,sitting_on_bus,true,73
1043,1686252933.292604,Dog,seat_location,middle,73
1044,1686252995.534441,Dog,collecting_data,false,73
1045,1686261719.923382,Northern Blue,collecting_data,true,220
1046,1686261735.1446052,Northern Blue,sitting_on_bus,true,220
1047,1686261752.087716,Northern Blue,seat_location,back,220
1048,1686262026.591254,Northern Blue,collecting_data,false,220
1049,1686269629.029241,Zebra,collecting_data,true,462
1050,1686269673.355826,Zebra,sitting_on_bus,true,462
1051,1686269691.254679,Zebra,seat_location,middle,462
1052,1686269975.371389,Zebra,collecting_data,false,462
1053,1686269998.024745,Zebra,collecting_data,true,-1
1054,1686323844.989462,Zebra,collecting_data,true,463
1055,1686323850.090728,Zebra,sitting_on_bus,true,463
1056,1686323869.6071892,Zebra,seat_location,middle,463
1057,1686324192.344482,Zebra,collecting_data,false,463
1058,1686333045.353902,Fly,collecting_data,true,93
1059,1686333104.570137,Fly,sitting_on_bus,true,93
1060,1686333121.457339,Fly,seat_location,middle,93
1061,1686333257.150447,Fly,collecting_data,false,93
1062,1686336380.3734012,Jaguar,collecting_data,true,180
1063,1686336447.166465,Jaguar,sitting_on_bus,true,180
1064,1686336463.774667,Jaguar,seat_location,back,180
1065,1686336624.644404,Jaguar,collecting_data,false,180
1066,1686336638.373304,Jaguar,collecting_data,true,-1
1067,1686339574.893423,Parrot,collecting_data,true,273
1068,1686339578.388304,Parrot,sitting_on_bus,true,273
1069,1686339594.341655,Parrot,seat_location,back,273
1070,1686340048.893595,Parrot,collecting_data,false,273
1071,1686341197.5354838,Spider,collecting_data,true,-1
1072,1686341215.904976,Spider,collecting_data,true,353
1073,1686341268.355859,Spider,sitting_on_bus,true,353
1074,1686341284.54253,Spider,seat_location,front,353
1075,1686341528.28853,Spider,collecting_data,false,353
1076,1686342750.1687078,Jaguar,collecting_data,true,181
1077,1686342783.729451,Jaguar,sitting_on_bus,true,181
1078,1686342800.477442,Jaguar,seat_location,middle,181
1079,1686343071.9146209,Jaguar,collecting_data,false,181
1080,1686343454.89094,Possum,collecting_data,true,283
1081,1686343488.904811,Possum,sitting_on_bus,true,283
1082,1686343532.0871248,Possum,seat_location,middle,283
