timestamp,username,message_type,message
1684522231.558076,Jaguar,seat_location,middle
1684522575.23157,Jaguar,collecting_data,false
1684522592.34232,Jaguar,collecting_data,true
1684526159.403123,Jaguar,collecting_data,true
1684526169.0944,Jaguar,sitting_on_bus,true
1684526183.521562,Jaguar,seat_location,back
1684526509.928924,Jaguar,collecting_data,false
1684526662.685371,Spider,collecting_data,true
1684526713.198487,Spider,collecting_data,true
1684526716.228621,Spider,sitting_on_bus,true
1684526738.397026,Spider,seat_location,middle
1684526910.176453,Cat,collecting_data,true
1684526932.930448,Cat,sitting_on_bus,true
1684526948.878358,Cat,seat_location,middle
1684526958.989006,Spider,collecting_data,false
1684527192.0678349,Cat,collecting_data,false
1684531358.6837091,Squid,collecting_data,true
1684531370.109324,Squid,sitting_on_bus,true
1684531385.3137078,Squid,seat_location,middle
1684531469.108644,Squid,collecting_data,false
1684532022.22177,Cat,collecting_data,true
1684532035.7023401,Cat,sitting_on_bus,true
1684532053.832855,Cat,seat_location,middle
1684532110.337441,Cat,collecting_data,false
1684559705.157843,Guinea pig,collecting_data,true
1684559748.749794,Guinea pig,sitting_on_bus,true
1684559777.7606292,Guinea pig,seat_location,back
1684560129.8470988,Guinea pig,collecting_data,false
1684723741.282752,Jaguar,collecting_data,true
1684723767.238652,Jaguar,sitting_on_bus,true
1684723783.463756,Jaguar,seat_location,middle
1684723946.1615639,Jaguar,collecting_data,false
1684730330.699687,Jaguar,collecting_data,true
1684730352.901216,Jaguar,sitting_on_bus,true
1684730368.933033,Jaguar,seat_location,middle
1684730545.791638,Jaguar,collecting_data,false
1684775833.352402,Parrot,collecting_data,true
1684775836.64065,Parrot,sitting_on_bus,true
1684775854.7864652,Parrot,seat_location,back
1684776363.265675,Parrot,collecting_data,false
1684776655.744309,Starfish,collecting_data,true
1684776723.05506,Starfish,collecting_data,true
1684776726.793114,Starfish,sitting_on_bus,true
1684776743.067455,Starfish,seat_location,middle
1684776826.345794,Starfish,collecting_data,false
1684781690.5556731,Parrot,collecting_data,true
1684781693.634762,Parrot,sitting_on_bus,true
1684781743.116332,Parrot,seat_location,middle
1684781926.929847,Parrot,collecting_data,false
1684781948.811667,Squid,collecting_data,true
1684781955.717313,Squid,sitting_on_bus,true
1684781972.555001,Squid,seat_location,back
1684782125.247602,Squid,collecting_data,true
1684782143.79075,Squid,sitting_on_bus,true
1684782158.018204,Squid,seat_location,back
1684783528.06616,Squid,collecting_data,true
1684783579.677108,Squid,sitting_on_bus,true
1684783596.572056,Squid,seat_location,middle
1684783955.1292682,Squid,collecting_data,false
1684784817.50988,Parrot,collecting_data,true
1684788245.040946,Toad,collecting_data,true
1684788260.483278,Toad,sitting_on_bus,true
1684788278.063242,Toad,seat_location,middle
1684788605.6639462,Toad,collecting_data,false
1684800285.748951,Jaguar,collecting_data,true
1684800427.100898,Jaguar,collecting_data,true
1684800891.793521,Jaguar,sitting_on_bus,true
1684800907.284529,Jaguar,seat_location,back
1684801150.102709,Jaguar,collecting_data,false
1684863937.838729,Jaguar,collecting_data,true
1684863977.3416538,Jaguar,sitting_on_bus,true
1684864053.1050649,Jaguar,collecting_data,true
1684864066.241899,Jaguar,sitting_on_bus,true
1684864083.773422,Jaguar,seat_location,middle
1684864415.710599,Jaguar,collecting_data,false
1684866979.498551,Dog,collecting_data,true
1684866998.8923469,Cat,collecting_data,true
1684867040.242872,Dog,sitting_on_bus,true
1684867040.8326778,Cat,sitting_on_bus,true
1684867056.86544,Dog,seat_location,front
1684867057.6036181,Cat,seat_location,front
1684867121.322641,Dog,collecting_data,false
1684867129.019831,Cat,collecting_data,false
1684867133.085058,Horse,collecting_data,true
1684867189.884388,Horse,collecting_data,true
1684867255.698421,Horse,collecting_data,true
1684867259.442251,Horse,sitting_on_bus,true
1684867280.726285,Horse,seat_location,front
1684867494.174768,Horse,collecting_data,false
1684868663.43805,Dolphin,collecting_data,true
1684868705.500873,Dolphin,sitting_on_bus,true
1684868722.196959,Dolphin,seat_location,middle
1684868966.9461331,Dolphin,collecting_data,false
1684869327.6081471,Jaguar,collecting_data,true
1684869525.015102,Jaguar,collecting_data,true
1684869527.645767,Jaguar,sitting_on_bus,true
1684869544.794053,Jaguar,seat_location,back
1684869897.330037,Jaguar,collecting_data,false
1684870679.924059,Jaguar,collecting_data,true
1684870723.765981,Jaguar,sitting_on_bus,true
1684870739.379456,Jaguar,seat_location,middle
1684871108.017328,Jaguar,collecting_data,false
1684872802.247995,Dog,collecting_data,true
1684872802.667159,Cat,collecting_data,true
1684872873.54985,Cat,sitting_on_bus,true
1684872874.289452,Dog,sitting_on_bus,true
1684872890.211853,Cat,seat_location,middle
1684872890.865859,Dog,seat_location,middle
1684872944.622519,Cat,collecting_data,false
1684872947.929531,Dog,collecting_data,false
1684872986.179792,Jaguar,collecting_data,true
1684873059.1301908,Jaguar,sitting_on_bus,true
1684873076.170104,Jaguar,seat_location,front
1684873217.3888788,Starfish,collecting_data,true
1684873259.822027,Starfish,collecting_data,true
1684873274.164514,Starfish,sitting_on_bus,true
1684873292.149256,Starfish,seat_location,front
1684873428.18607,Jaguar,collecting_data,false
1684873460.770596,Starfish,collecting_data,false
1684878978.765802,Cod,collecting_data,true
1684879004.831448,Cod,sitting_on_bus,true
1684879021.97829,Cod,seat_location,middle
1684879344.220397,Cod,collecting_data,false
1684879818.270697,Toad,collecting_data,true
1684879839.4087272,Toad,sitting_on_bus,true
1684879855.482534,Toad,seat_location,front
1684892637.465478,Zebra,collecting_data,true
1684892682.92973,Zebra,sitting_on_bus,true
1684892702.324378,Zebra,seat_location,middle
1684893155.5920172,Zebra,collecting_data,false
1684894385.6308742,Jaguar,collecting_data,true
1684894425.9400969,Jaguar,sitting_on_bus,true
1684894443.703833,Jaguar,seat_location,back
1684894793.537211,Jaguar,collecting_data,true
1684894804.3979201,Jaguar,sitting_on_bus,true
1684894821.312108,Jaguar,seat_location,back
1684894936.283148,Jaguar,collecting_data,false
1684904024.1400208,Jaguar,collecting_data,true
1684904036.088279,Jaguar,sitting_on_bus,true
1684904053.2527828,Jaguar,seat_location,back
1684904195.9510942,Jaguar,collecting_data,false
1684943484.522365,Horse,collecting_data,true
1684949465.877806,Starfish,collecting_data,true
1684949487.844802,Starfish,collecting_data,true
1684949496.561142,Starfish,sitting_on_bus,true
1684949512.905927,Starfish,seat_location,front
1684949545.36275,Starfish,collecting_data,false
1684953225.141468,Toad,collecting_data,true
1684953302.942968,Toad,sitting_on_bus,true
1684953320.1562982,Toad,seat_location,middle
1684953484.792475,Toad,collecting_data,true
1684953488.966146,Toad,sitting_on_bus,true
1684953505.865584,Toad,seat_location,middle
1684953641.879308,Toad,collecting_data,false
1684953652.7944121,Toad,collecting_data,true
1684958972.548351,Dog,collecting_data,true
1684958977.643553,Cat,collecting_data,true
1684959064.586046,Cat,sitting_on_bus,true
1684959065.242245,Dog,sitting_on_bus,true
1684959081.891422,Dog,seat_location,middle
1684959177.905931,Dog,collecting_data,false
1684964145.802737,Gecko,collecting_data,true
1684964161.907755,Gecko,sitting_on_bus,true
1684964180.1139479,Gecko,seat_location,middle
1684964468.6565151,Jaguar,collecting_data,true
1684964526.404142,Gecko,collecting_data,false
1684964538.653146,Jaguar,sitting_on_bus,true
1684964555.2175732,Jaguar,seat_location,back
1684964924.5755901,Jaguar,collecting_data,false
1684973525.483613,Squid,collecting_data,true
1684973554.506984,Squid,sitting_on_bus,true
1684973573.4236832,Squid,seat_location,back
1684973773.152823,Squid,collecting_data,false
1684973786.483512,Squid,collecting_data,true
1684979507.4868,Zebra,collecting_data,true
1684979559.1285172,Zebra,sitting_on_bus,true
1684979575.78836,Zebra,seat_location,front
1684979972.733612,Zebra,collecting_data,false
1684986547.440143,Jaguar,collecting_data,true
1685038489.084084,Jaguar,collecting_data,true
1685038547.5093942,Jaguar,sitting_on_bus,true
1685038563.7724252,Jaguar,seat_location,middle
1685038978.9213228,Jaguar,collecting_data,false
1685039808.263016,Elk,collecting_data,true
1685039848.3904638,Elk,sitting_on_bus,true
1685039866.982695,Elk,seat_location,middle
1685039918.8786669,Elk,collecting_data,true
1685039923.602573,Elk,sitting_on_bus,true
1685039939.723259,Elk,seat_location,middle
1685040261.672373,Elk,collecting_data,false
1685045951.650128,Starfish,collecting_data,true
1685045981.452275,Starfish,collecting_data,true
1685045991.2769651,Starfish,sitting_on_bus,true
1685046006.3285022,Jaguar,collecting_data,true
1685046008.046577,Starfish,seat_location,front
1685046092.228854,Jaguar,sitting_on_bus,true
1685046108.013813,Jaguar,seat_location,middle
1685046254.11217,Starfish,collecting_data,false
1685046293.417515,Horse,collecting_data,true
1685046297.530326,Horse,sitting_on_bus,true
1685046315.592633,Horse,seat_location,back
1685046545.072175,Jaguar,collecting_data,false
1685046559.327076,Jaguar,collecting_data,true
1685046747.1154342,Horse,collecting_data,false
1685046782.2062402,Dog,collecting_data,true
1685046840.143996,Dog,collecting_data,true
1685046843.4032202,Dog,sitting_on_bus,true
1685046859.652423,Dog,seat_location,front
1685046927.125505,Dog,collecting_data,false
1685050592.0211802,Jaguar,collecting_data,true
1685050621.835285,Jaguar,sitting_on_bus,true
1685050635.266047,Jaguar,seat_location,middle
1685050775.0924702,Jaguar,collecting_data,false
1685051703.2323189,Cod,collecting_data,true
1685051761.4856071,Cod,collecting_data,true
1685051764.53667,Cod,sitting_on_bus,true
1685051781.0399551,Cod,seat_location,back
1685051916.764882,Cod,collecting_data,false
1685052926.6850982,Cat,collecting_data,true
1685053001.318758,Cat,collecting_data,true
1685053016.182028,Cat,sitting_on_bus,true
1685053033.020808,Cat,seat_location,back
1685053284.707954,Cat,collecting_data,true
